"","year","track","artist","track_title","line","lyric","decade"
"250","1981","""The Rose""","Bette Midler","The Rose",12,"That never takes the chance","1980s"
"251","1981","""The Rose""","Bette Midler","The Rose",13,"It's the one who won't be taken","1980s"
"252","1981","""The Rose""","Bette Midler","The Rose",14,"Who cannot seem to give","1980s"
"253","1981","""The Rose""","Bette Midler","The Rose",15,"And the soul afraid of dyin'","1980s"
"254","1981","""The Rose""","Bette Midler","The Rose",16,"That never learns to live","1980s"
"255","1981","""The Rose""","Bette Midler","The Rose",17,"When the night has been too lonely","1980s"
"256","1981","""The Rose""","Bette Midler","The Rose",18,"And the road has been too long","1980s"
"257","1981","""The Rose""","Bette Midler","The Rose",19,"And you think that love is only","1980s"
"258","1981","""The Rose""","Bette Midler","The Rose",20,"For the lucky and the strong","1980s"
"259","1981","""The Rose""","Bette Midler","The Rose",21,"Just remember in the winter","1980s"
"260","1981","""The Rose""","Bette Midler","The Rose",22,"Far beneath the bitter snows","1980s"
"261","1981","""The Rose""","Bette Midler","The Rose",23,"Lies the seed that with the sun's love","1980s"
"262","1981","""The Rose""","Bette Midler","The Rose",24,"In the spring becomes the rose","1980s"
"263","1981","""Lady""","Kenny Rogers","Lady",1,"Lady, I'm your knight in shining armor","1980s"
"264","1981","""Lady""","Kenny Rogers","Lady",2,"And I love you","1980s"
"265","1981","""Lady""","Kenny Rogers","Lady",3,"You have made me what I am and I am yours","1980s"
"266","1981","""Lady""","Kenny Rogers","Lady",4,"My love, there's so many ways","1980s"
"267","1981","""Lady""","Kenny Rogers","Lady",5,"I want to say I love you","1980s"
"268","1981","""Lady""","Kenny Rogers","Lady",6,"Let me hold you in my arms forever more","1980s"
"269","1981","""Lady""","Kenny Rogers","Lady",7,"You have gone and made me such a fool","1980s"
"270","1981","""Lady""","Kenny Rogers","Lady",8,"I'm so lost in your love","1980s"
"271","1981","""Lady""","Kenny Rogers","Lady",9,"And oh, we belong together","1980s"
"272","1981","""Lady""","Kenny Rogers","Lady",10,"Won't you believe in my song","1980s"
"273","1981","""Lady""","Kenny Rogers","Lady",11,"Lady, for so many years","1980s"
"274","1981","""Lady""","Kenny Rogers","Lady",12,"I thought I'd never find you","1980s"
"275","1981","""Lady""","Kenny Rogers","Lady",13,"You have come into my life","1980s"
"276","1981","""Lady""","Kenny Rogers","Lady",14,"And made me whole","1980s"
"277","1981","""Lady""","Kenny Rogers","Lady",15,"Forever let me wake to see you each and every morning","1980s"
"278","1981","""Lady""","Kenny Rogers","Lady",16,"Let me hear you whisper softly in my ear","1980s"
"279","1981","""Lady""","Kenny Rogers","Lady",17,"In my eyes I see no one else but you","1980s"
"280","1981","""Lady""","Kenny Rogers","Lady",18,"There's no other love like our love","1980s"
"281","1981","""Lady""","Kenny Rogers","Lady",19,"And yes, oh yes","1980s"
"282","1981","""Lady""","Kenny Rogers","Lady",20,"I'll always want you near me","1980s"
"283","1981","""Lady""","Kenny Rogers","Lady",21,"I've waited for you for so long","1980s"
"284","1981","""Lady""","Kenny Rogers","Lady",22,"Lady, your love's the only love I need","1980s"
"285","1981","""Lady""","Kenny Rogers","Lady",23,"And beside me is where I want you to be","1980s"
"286","1981","""Lady""","Kenny Rogers","Lady",24,"'Cause my love","1980s"
"287","1981","""Lady""","Kenny Rogers","Lady",25,"There's something I want you to know","1980s"
"288","1981","""Lady""","Kenny Rogers","Lady",26,"You're the love of my life","1980s"
"289","1981","""Lady""","Kenny Rogers","Lady",27,"You're my lady","1980s"
"290","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",1,"Start spreadin' the news","1980s"
"291","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",2,"I'm leavin' today","1980s"
"292","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",3,"I want to be a part of it","1980s"
"293","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",4,"New York, New York","1980s"
"294","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",5,"These vagabond shoes","1980s"
"295","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",6,"Are longing to stray","1980s"
"296","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",7,"Right through the very heart of it","1980s"
"297","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",8,"New York, New York","1980s"
"298","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",9,"I want to wake up","1980s"
"299","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",10,"In a city that doesn't sleep","1980s"
"300","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",11,"And find I'm king of the hill","1980s"
"301","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",12,"Top of the heap...","1980s"
"302","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",13,"These little-town blues","1980s"
"303","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",14,"Are melting away","1980s"
"304","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",15,"I'll make a brand new start of it","1980s"
"305","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",16,"In old New York","1980s"
"306","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",17,"If I can make it there","1980s"
"307","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",18,"I'll make it anywhere","1980s"
"308","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",19,"It's up to you","1980s"
"309","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",20,"New York, New York","1980s"
"310","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",21,"New York, New York","1980s"
"311","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",22,"I want to wake up in a city","1980s"
"312","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",23,"That never sleeps","1980s"
"313","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",24,"And find I'm ""A"" number one","1980s"
"314","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",25,"Top of the list","1980s"
"315","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",26,"King of the hill, ""A"" number one...","1980s"
"316","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",27,"These...little town.... blues","1980s"
"317","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",28,"Are...melting away","1980s"
"318","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",29,"I'm gonna make a brand new start of it","1980s"
"319","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",30,"In old New York","1980s"
"320","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",31,"And... If I can make it there","1980s"
"321","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",32,"I'm gonna make it anywhere","1980s"
"322","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",33,"It's up to you","1980s"
"323","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",34,"New York, New Yoooooooooork...","1980s"
"324","1981","""Theme from New York, New York""","Frank Sinatra","Theme From New York, New York",35,"New Yooork!","1980s"
"325","1981","""Woman in Love""","Barbra Streisand","Woman in Love",1,"Life is a moment in space","1980s"
"326","1981","""Woman in Love""","Barbra Streisand","Woman in Love",2,"When the dream is gone, it's a lonelier place","1980s"
"327","1981","""Woman in Love""","Barbra Streisand","Woman in Love",3,"I kissed the morning goodbye","1980s"
"328","1981","""Woman in Love""","Barbra Streisand","Woman in Love",4,"But down inside you know we never know why","1980s"
"329","1981","""Woman in Love""","Barbra Streisand","Woman in Love",5,"The road is narrow and long","1980s"
"330","1981","""Woman in Love""","Barbra Streisand","Woman in Love",6,"When eyes meet eyes and the feeling is strong","1980s"
"331","1981","""Woman in Love""","Barbra Streisand","Woman in Love",7,"I turn away from the wall","1980s"
"332","1981","""Woman in Love""","Barbra Streisand","Woman in Love",8,"I stumble and fall but I give you it all","1980s"
"333","1981","""Woman in Love""","Barbra Streisand","Woman in Love",9,"I am a woman in love and I do anything","1980s"
"334","1981","""Woman in Love""","Barbra Streisand","Woman in Love",10,"To get you into my world and hold you within","1980s"
"335","1981","""Woman in Love""","Barbra Streisand","Woman in Love",11,"It's a right, I defend","1980s"
"336","1981","""Woman in Love""","Barbra Streisand","Woman in Love",12,"Over and over again","1980s"
"337","1981","""Woman in Love""","Barbra Streisand","Woman in Love",13,"What do I do","1980s"
"338","1981","""Woman in Love""","Barbra Streisand","Woman in Love",14,"With you eternally mine","1980s"
"339","1981","""Woman in Love""","Barbra Streisand","Woman in Love",15,"In love there is no measure of time","1980s"
"340","1981","""Woman in Love""","Barbra Streisand","Woman in Love",16,"We planned it all at the start","1980s"
"341","1981","""Woman in Love""","Barbra Streisand","Woman in Love",17,"That you and I live in each other's heart","1980s"
"342","1981","""Woman in Love""","Barbra Streisand","Woman in Love",18,"We may be oceans away","1980s"
"343","1981","""Woman in Love""","Barbra Streisand","Woman in Love",19,"You feel my love, I hear what you say","1980s"
"344","1981","""Woman in Love""","Barbra Streisand","Woman in Love",20,"No truth is ever a lie","1980s"
"345","1981","""Woman in Love""","Barbra Streisand","Woman in Love",21,"I stumble and fall but I give you it all","1980s"
"346","1981","""Woman in Love""","Barbra Streisand","Woman in Love",22,"I am a woman in love and I do anything","1980s"
"347","1981","""Woman in Love""","Barbra Streisand","Woman in Love",23,"To get you into my world and hold you within","1980s"
"348","1981","""Woman in Love""","Barbra Streisand","Woman in Love",24,"It's a right, I defend","1980s"
"349","1981","""Woman in Love""","Barbra Streisand","Woman in Love",25,"Over and over again","1980s"
"350","1981","""Woman in Love""","Barbra Streisand","Woman in Love",26,"What do I do","1980s"
"351","1981","""Woman in Love""","Barbra Streisand","Woman in Love",27,"Oh, oh, oh, oh, oh","1980s"
"352","1981","""Woman in Love""","Barbra Streisand","Woman in Love",28,"I am a woman in love and I'm talking to you","1980s"
"353","1981","""Woman in Love""","Barbra Streisand","Woman in Love",29,"You know I know how you feel, what a woman can do","1980s"
"354","1981","""Woman in Love""","Barbra Streisand","Woman in Love",30,"It's a right, I defend","1980s"
"355","1981","""Woman in Love""","Barbra Streisand","Woman in Love",31,"Over and over again","1980s"
"356","1981","""Woman in Love""","Barbra Streisand","Woman in Love",32,"I am a woman in love and I do anything","1980s"
"357","1981","""Woman in Love""","Barbra Streisand","Woman in Love",33,"To get you into my world and hold you within","1980s"
"358","1981","""Woman in Love""","Barbra Streisand","Woman in Love",34,"It's a right, I defend","1980s"
"359","1981","""Woman in Love""","Barbra Streisand","Woman in Love",35,"Over and over again","1980s"
"360","1982","""Bette Davis Eyes""","Kim Carnes","Bette Davis Eyes",1,"Her hair is Harlow gold","1980s"
"361","1982","""Bette Davis Eyes""","Kim Carnes","Bette Davis Eyes",2,"Her lips sweet surprise","1980s"
"362","1982","""Bette Davis Eyes""","Kim Carnes","Bette Davis Eyes",3,"Her hands are never cold","1980s"
"363","1982","""Bette Davis Eyes""","Kim Carnes","Bette Davis Eyes",4,"She's got Bette Davis eyes","1980s"
"364","1982","""Bette Davis Eyes""","Kim Carnes","Bette Davis Eyes",5,"She'll turn her music on you","1980s"
"365","1982","""Bette Davis Eyes""","Kim Carnes","Bette Davis Eyes",6,"You won't have to think twice","1980s"
"366","1982","""Bette Davis Eyes""","Kim Carnes","Bette Davis Eyes",7,"She's pure as New York snow","1980s"
"367","1982","""Bette Davis Eyes""","Kim Carnes","Bette Davis Eyes",8,"She got Bette Davis eyes","1980s"
"368","1982","""Bette Davis Eyes""","Kim Carnes","Bette Davis Eyes",9,"And she'll tease you","1980s"
"369","1982","""Bette Davis Eyes""","Kim Carnes","Bette Davis Eyes",10,"She'll unease you","1980s"
"370","1982","""Bette Davis Eyes""","Kim Carnes","Bette Davis Eyes",11,"All the better just to please you","1980s"
"371","1982","""Bette Davis Eyes""","Kim Carnes","Bette Davis Eyes",12,"She's precocious and she knows just","1980s"
"372","1982","""Bette Davis Eyes""","Kim Carnes","Bette Davis Eyes",13,"What it takes to make a pro blush","1980s"
